host,ip,port,protocol,title,domain,country,city,link,as_organization
https://5.165.131.111:5003,5.165.131.111,5003,https,,,RU,Tver',https://5.165.131.111:5003,JSC ER-Telecom Holding
https://176.112.237.165:5001,176.112.237.165,5001,https,,,RU,Zheleznodorozhnyy,https://176.112.237.165:5001,LLC Electron-Telecom
https://46.38.35.92:5001,46.38.35.92,5001,https,,,RU,Moscow,https://46.38.35.92:5001,OOO Suntel
https://89.255.71.87:5001,89.255.71.87,5001,https,,,RU,Moscow,https://89.255.71.87:5001,NEO Print Ltd.
https://91.204.149.109:5001,91.204.149.109,5001,https,,,RU,Saint Petersburg,https://91.204.149.109:5001,Infotech Ltd.
https://91.204.149.109:5001,91.204.149.109,5001,https,,,RU,Saint Petersburg,https://91.204.149.109:5001,Infotech Ltd.
https://37.204.89.14:5003,37.204.89.14,5003,https,404 Not Found,,RU,Moscow,https://37.204.89.14:5003,Rostelecom
https://37.204.89.14:5003,37.204.89.14,5003,https,,,RU,Moscow,https://37.204.89.14:5003,Rostelecom
https://109.68.184.34:5001,109.68.184.34,5001,https,,,RU,Moscow,https://109.68.184.34:5001,OOO Suntel
https://213.167.215.199:8001,213.167.215.199,8001,https,,,RU,Vladimir,https://213.167.215.199:8001,Rostelecom
https://213.167.215.199:8001,213.167.215.199,8001,https,,,RU,Vladimir,https://213.167.215.199:8001,Rostelecom
https://178.141.103.247:5001,178.141.103.247,5001,https,,,RU,Kirov,https://178.141.103.247:5001,MTS PJSC
https://94.180.114.1:5001,94.180.114.1,5001,https,,,RU,Novosibirsk,https://94.180.114.1:5001,JSC ER-Telecom Holding
https://91.219.59.179:5001,91.219.59.179,5001,https,,,RU,Nizhniy Novgorod,https://91.219.59.179:5001,Link Telecom NN Ltd.
94.180.114.1:548,94.180.114.1,548,afp,,,RU,Novosibirsk,,JSC ER-Telecom Holding
https://109.161.108.177:8001,109.161.108.177,8001,https,,,RU,Rostov,https://109.161.108.177:8001,Rostelecom
https://37.194.90.108:5001,37.194.90.108,5001,https,,,RU,Novosibirsk,https://37.194.90.108:5001,Novotelecom Ltd
https://213.27.14.144,213.27.14.144,443,https,,,RU,Rostov-na-Donu,https://213.27.14.144,MTS PJSC
https://178.45.74.81,178.45.74.81,443,https,,,RU,Samara,https://178.45.74.81,Rostelecom
https://46.38.35.92,46.38.35.92,443,https,,,RU,Moscow,https://46.38.35.92,OOO Suntel
https://85.113.37.100:5003,85.113.37.100,5003,https,404 Not Found,,RU,Samara,https://85.113.37.100:5003,JSC ER-Telecom Holding
https://85.113.37.100:5003,85.113.37.100,5003,https,,,RU,Samara,https://85.113.37.100:5003,JSC ER-Telecom Holding
https://178.45.74.81,178.45.74.81,443,https,,,RU,Samara,https://178.45.74.81,Rostelecom
https://90.188.3.12:5003,90.188.3.12,5003,https,404 Not Found,,RU,Barnaul,https://90.188.3.12:5003,Rostelecom
https://90.188.3.12:5003,90.188.3.12,5003,https,,,RU,Barnaul,https://90.188.3.12:5003,Rostelecom
95.161.101.136:548,95.161.101.136,548,afp,,,RU,Saint Petersburg,,Global Network Management Inc
https://178.74.103.14,178.74.103.14,443,https,,,RU,Omsk,https://178.74.103.14,Omskie kabelnye seti Ltd.
https://80.234.101.24,80.234.101.24,443,https,,,RU,Tolyatti,https://80.234.101.24,Rostelecom
https://80.234.101.24,80.234.101.24,443,https,,,RU,Tolyatti,https://80.234.101.24,Rostelecom
https://178.141.103.247,178.141.103.247,443,https,,,RU,Kirov,https://178.141.103.247,MTS PJSC
https://195.210.168.126:7443,195.210.168.126,7443,https,,,RU,Moscow,https://195.210.168.126:7443,MTS PJSC
https://195.210.168.126:7443,195.210.168.126,7443,https,,,RU,Moscow,https://195.210.168.126:7443,MTS PJSC
178.206.114.239:548,178.206.114.239,548,afp,,,RU,Naberezhnyye Chelny,,Pjsc tattelecom
https://82.149.153.125,82.149.153.125,443,https,,,RU,Murmansk,https://82.149.153.125,PJSC MegaFon
https://212.33.245.231,212.33.245.231,443,https,,,RU,Moscow,https://212.33.245.231,JSC ER-Telecom Holding
https://82.149.153.125,82.149.153.125,443,https,,,RU,Murmansk,https://82.149.153.125,PJSC MegaFon
https://88.200.217.40,88.200.217.40,443,https,,,RU,Tolyatti,https://88.200.217.40,Rostelecom
https://178.141.48.240,178.141.48.240,443,https,,,RU,Kirov,https://178.141.48.240,MTS PJSC
176.208.76.82:548,176.208.76.82,548,afp,,,RU,Novosibirsk,,Rostelecom
https://46.147.243.73,46.147.243.73,443,https,,,RU,Rostov-na-Donu,https://46.147.243.73,JSC ER-Telecom Holding
94.190.9.196:548,94.190.9.196,548,afp,,,RU,Yekaterinburg,,"INTERRA telecommunications group, Ltd."
77.37.239.173:548,77.37.239.173,548,afp,,,RU,Moscow,,Rostelecom
https://31.128.157.13:5003,31.128.157.13,5003,https,,,RU,Volzhskiy,https://31.128.157.13:5003,LLC Powernet
https://91.207.7.21:5001,91.207.7.21,5001,https,,,RU,Zhigansk,https://91.207.7.21:5001,State budgetary institution of Sakha Respublic (Yakutiya) Respublicanskiy Centr infokommunik
https://176.208.76.82:5001,176.208.76.82,5001,https,,,RU,Novosibirsk,https://176.208.76.82:5001,Rostelecom
https://95.66.153.160:5001,95.66.153.160,5001,https,,,RU,Vladimir,https://95.66.153.160:5001,Limited Liability Company VLADINFO
https://188.164.136.108:5001,188.164.136.108,5001,https,,,RU,Serpukhov,https://188.164.136.108:5001,UG-TELECOM Ltd.
https://213.147.218.78:5001,213.147.218.78,5001,https,,,RU,Saratov,https://213.147.218.78:5001,MTS PJSC
https://213.147.218.78:5001,213.147.218.78,5001,https,,,RU,Saratov,https://213.147.218.78:5001,MTS PJSC
https://178.141.48.240:5001,178.141.48.240,5001,https,,,RU,Kirov,https://178.141.48.240:5001,MTS PJSC
https://31.128.157.13:5001,31.128.157.13,5001,https,,,RU,Volzhskiy,https://31.128.157.13:5001,LLC Powernet
https://46.34.149.214:5001,46.34.149.214,5001,https,,,RU,Moscow,https://46.34.149.214:5001,OBIT Ltd.
https://31.28.223.18:8001,31.28.223.18,8001,https,,,RU,Vladimir,https://31.28.223.18:8001,Rostelecom
https://95.72.62.54:5001,95.72.62.54,5001,https,,,RU,Orekhovo-Zuyevo,https://95.72.62.54:5001,Rostelecom
https://46.147.243.73:5001,46.147.243.73,5001,https,,,RU,Rostov-na-Donu,https://46.147.243.73:5001,JSC ER-Telecom Holding
https://92.255.186.37,92.255.186.37,443,https,,,RU,Omsk,https://92.255.186.37,JSC ER-Telecom Holding
https://92.255.186.37,92.255.186.37,443,https,,,RU,Omsk,https://92.255.186.37,JSC ER-Telecom Holding
https://93.120.198.210:5001,93.120.198.210,5001,https,,,RU,Sarov,https://93.120.198.210:5001,Rostelecom
https://31.28.223.18:8001,31.28.223.18,8001,https,,,RU,Vladimir,https://31.28.223.18:8001,Rostelecom
89.175.189.68:548,89.175.189.68,548,afp,,,RU,Moscow,,MTS PJSC
https://82.149.142.5,82.149.142.5,443,https,,,RU,Murmansk,https://82.149.142.5,PJSC MegaFon
https://82.149.142.5,82.149.142.5,443,https,,,RU,Murmansk,https://82.149.142.5,PJSC MegaFon
https://109.169.206.139,109.169.206.139,443,https,,,RU,Kinel'-Cherkassy,https://109.169.206.139,Rostelecom
95.105.87.87:548,95.105.87.87,548,afp,,,RU,Oktyabr'skiy,,JSC Ufanet
176.123.206.177:21,176.123.206.177,21,ftp,,,RU,Gor'kogo,,Inter.Com Ltd
https://217.26.24.140:50002,217.26.24.140,50002,https,,,RU,Moscow,https://217.26.24.140:50002,Informational technologies and electronic communications LLC
https://217.26.24.140:50002,217.26.24.140,50002,https,,,RU,Moscow,https://217.26.24.140:50002,Informational technologies and electronic communications LLC
78.81.147.10:548,78.81.147.10,548,afp,,,RU,Saint Petersburg,,Rostelecom
91.122.62.159:548,91.122.62.159,548,afp,,,RU,Romanovka,,Rostelecom
109.123.157.152:137,109.123.157.152,137,netbios,,,RU,Tomsk,,National Research Tomsk Polytechnic University
https://178.216.180.17,178.216.180.17,443,https,,,RU,Krasnodar,https://178.216.180.17,LLC Powernet
https://109.169.202.60,109.169.202.60,443,https,,,RU,Samara,https://109.169.202.60,Rostelecom
https://109.169.202.60,109.169.202.60,443,https,,,RU,Samara,https://109.169.202.60,Rostelecom
https://185.68.119.219,185.68.119.219,443,https,404 Not Found,,RU,Serpukhov,https://185.68.119.219,Rial Com JSC
https://185.68.119.219,185.68.119.219,443,https,,,RU,Serpukhov,https://185.68.119.219,Rial Com JSC
https://82.149.135.213,82.149.135.213,443,https,,,RU,Stroiteley,https://82.149.135.213,PJSC MegaFon
https://82.149.135.213,82.149.135.213,443,https,,,RU,Stroiteley,https://82.149.135.213,PJSC MegaFon
45.93.4.170:548,45.93.4.170,548,afp,,,RU,Rostov-na-Donu,,
https://85.234.8.86:5005,85.234.8.86,5005,https,,,RU,Cheboksary,https://85.234.8.86:5005,Rostelecom
https://85.234.8.86:5005,85.234.8.86,5005,https,,,RU,Cheboksary,https://85.234.8.86:5005,Rostelecom
https://195.210.168.126:5001,195.210.168.126,5001,https,,,RU,Moscow,https://195.210.168.126:5001,MTS PJSC
https://81.23.150.113:5001,81.23.150.113,5001,https,,,RU,Kazan,https://81.23.150.113:5001,Rostelecom
https://178.216.180.18:5001,178.216.180.18,5001,https,,,RU,Krasnodar,https://178.216.180.18:5001,LLC Powernet
https://95.66.170.171:4444,95.66.170.171,4444,https,,,RU,Vladimir,https://95.66.170.171:4444,Limited Liability Company VLADINFO
https://176.213.136.196:5001,176.213.136.196,5001,https,,,RU,Rostov-na-Donu,https://176.213.136.196:5001,JSC ER-Telecom Holding
https://79.136.225.118:5001,79.136.225.118,5001,https,,,RU,Tomsk,https://79.136.225.118:5001,JSC Neotelecom
https://93.120.198.210:5001,93.120.198.210,5001,https,,,RU,Sarov,https://93.120.198.210:5001,Rostelecom
95.66.153.160:548,95.66.153.160,548,afp,,,RU,Vladimir,,Limited Liability Company VLADINFO
https://212.12.18.247,212.12.18.247,443,https,,,RU,Yefremov,https://212.12.18.247,Rostelecom
https://95.66.170.171:4444,95.66.170.171,4444,https,,,RU,Vladimir,https://95.66.170.171:4444,Limited Liability Company VLADINFO
178.74.103.14:137,178.74.103.14,137,netbios,,,RU,Omsk,,Omskie kabelnye seti Ltd.
https://31.29.206.74:5001,31.29.206.74,5001,https,,,RU,Saratov,https://31.29.206.74:5001,MTS PJSC
https://94.229.230.82:5001,94.229.230.82,5001,https,,,RU,Kemerovo,https://94.229.230.82:5001,MTS PJSC
https://31.29.206.74:5001,31.29.206.74,5001,https,,,RU,Saratov,https://31.29.206.74:5001,MTS PJSC
https://95.221.4.211,95.221.4.211,443,https,,,RU,Murmansk,https://95.221.4.211,PJSC MegaFon
https://178.45.127.87,178.45.127.87,443,https,,,RU,Chapayevsk,https://178.45.127.87,Rostelecom
https://178.45.127.87,178.45.127.87,443,https,,,RU,Chapayevsk,https://178.45.127.87,Rostelecom
https://91.207.7.21:5001,91.207.7.21,5001,https,,,RU,Zhigansk,https://91.207.7.21:5001,State budgetary institution of Sakha Respublic (Yakutiya) Respublicanskiy Centr infokommunik
37.78.35.130:23,37.78.35.130,23,telnet,,,RU,Lenina,,Rostelecom
46.147.243.73:548,46.147.243.73,548,afp,,,RU,Rostov-na-Donu,,JSC ER-Telecom Holding
https://81.88.215.200:5003,81.88.215.200,5003,https,404 Not Found,,RU,Moscow,https://81.88.215.200:5003,Extreme Ltd
https://81.88.215.200:5003,81.88.215.200,5003,https,,,RU,Moscow,https://81.88.215.200:5003,Extreme Ltd
https://95.181.130.253,95.181.130.253,443,https,,,RU,Barnaul,https://95.181.130.253,JSC Avantel
https://178.216.180.18,178.216.180.18,443,https,,,RU,Krasnodar,https://178.216.180.18,LLC Powernet
https://95.67.171.59,95.67.171.59,443,https,,,RU,Samara,https://95.67.171.59,Rostelecom
https://95.67.171.59,95.67.171.59,443,https,,,RU,Samara,https://95.67.171.59,Rostelecom
https://82.149.132.41,82.149.132.41,443,https,,,RU,Murmansk,https://82.149.132.41,PJSC MegaFon
https://217.107.198.132:5003,217.107.198.132,5003,https,,,RU,Lipetsk,https://217.107.198.132:5003,Zelenaya Tochka Lipetsk LLC
https://95.181.133.35:5003,95.181.133.35,5003,https,404 Not Found,,RU,Nizhnevartovsk,https://95.181.133.35:5003,JSC Avantel
https://95.181.133.35:5003,95.181.133.35,5003,https,,,RU,Nizhnevartovsk,https://95.181.133.35:5003,JSC Avantel
https://212.164.50.138:5003,212.164.50.138,5003,https,404 Not Found,,RU,Novosibirsk,https://212.164.50.138:5003,Rostelecom
https://212.164.50.138:5003,212.164.50.138,5003,https,,,RU,Novosibirsk,https://212.164.50.138:5003,Rostelecom
81.88.209.103:548,81.88.209.103,548,afp,,,RU,Moscow,,Extreme Ltd
https://91.202.186.155,91.202.186.155,443,https,,,RU,Podol'sk,https://91.202.186.155,Globalcom Ltd.
https://95.67.207.112,95.67.207.112,443,https,,,RU,Samara,https://95.67.207.112,Rostelecom
https://95.67.207.112,95.67.207.112,443,https,,,RU,Samara,https://95.67.207.112,Rostelecom
https://95.165.138.68,95.165.138.68,443,https,,,RU,Moscow,https://95.165.138.68,PJSC Moscow city telephone network
https://178.141.64.209,178.141.64.209,443,https,,,RU,Kirov,https://178.141.64.209,MTS PJSC
188.242.235.89:548,188.242.235.89,548,afp,,,RU,Agalatovo,,SkyNet Ltd.
https://89.110.59.164:5003,89.110.59.164,5003,https,404 Not Found,,RU,Murino,https://89.110.59.164:5003,Rostelecom
https://89.110.59.164:5003,89.110.59.164,5003,https,,,RU,Murino,https://89.110.59.164:5003,Rostelecom
https://82.149.150.85,82.149.150.85,443,https,,,RU,Murmansk,https://82.149.150.85,PJSC MegaFon
https://82.149.150.85,82.149.150.85,443,https,,,RU,Murmansk,https://82.149.150.85,PJSC MegaFon
https://91.238.47.71:5003,91.238.47.71,5003,https,404 Not Found,,RU,Samara,https://91.238.47.71:5003,Region Svyaz Konsalt LLC
https://91.238.47.71:5003,91.238.47.71,5003,https,,,RU,Samara,https://91.238.47.71:5003,Region Svyaz Konsalt LLC
https://46.138.248.72:5003,46.138.248.72,5003,https,404 Not Found,,RU,Moscow,https://46.138.248.72:5003,PJSC Moscow city telephone network
https://46.138.248.72:5003,46.138.248.72,5003,https,,,RU,Moscow,https://46.138.248.72:5003,PJSC Moscow city telephone network
https://46.147.243.73:5003,46.147.243.73,5003,https,404 Not Found,,RU,Rostov-na-Donu,https://46.147.243.73:5003,JSC ER-Telecom Holding
https://46.147.243.73:5003,46.147.243.73,5003,https,,,RU,Rostov-na-Donu,https://46.147.243.73:5003,JSC ER-Telecom Holding
https://46.147.243.73:5001,46.147.243.73,5001,https,,,RU,Rostov-na-Donu,https://46.147.243.73:5001,JSC ER-Telecom Holding
https://185.197.34.40:5001,185.197.34.40,5001,https,,,RU,Lobnya,https://185.197.34.40:5001,Teledom LLC
https://178.68.87.242:5001,178.68.87.242,5001,https,,,RU,Severomorsk,https://178.68.87.242:5001,Rostelecom
https://5.59.33.88:5001,5.59.33.88,5001,https,,,RU,Kazan,https://5.59.33.88:5001,SkyNetwork Ltd.
https://178.45.47.19:5001,178.45.47.19,5001,https,,,RU,Zhigulevsk,https://178.45.47.19:5001,Rostelecom
https://95.72.62.54:5001,95.72.62.54,5001,https,,,RU,Orekhovo-Zuyevo,https://95.72.62.54:5001,Rostelecom
https://95.165.138.68:5001,95.165.138.68,5001,https,,,RU,Moscow,https://95.165.138.68:5001,PJSC Moscow city telephone network
https://178.141.64.209:5001,178.141.64.209,5001,https,,,RU,Kirov,https://178.141.64.209:5001,MTS PJSC
https://178.68.92.142:5001,178.68.92.142,5001,https,,,RU,Murmansk,https://178.68.92.142:5001,Rostelecom
https://95.67.138.243,95.67.138.243,443,https,,,RU,Chapayevsk,https://95.67.138.243,Rostelecom
https://178.45.47.19:5001,178.45.47.19,5001,https,,,RU,Zhigulevsk,https://178.45.47.19:5001,Rostelecom
https://212.12.8.85:5001,212.12.8.85,5001,https,,,RU,Venev,https://212.12.8.85:5001,Rostelecom
https://109.167.241.225:5001,109.167.241.225,5001,https,,,RU,Saint Petersburg,https://109.167.241.225:5001,JSC ER-Telecom Holding
https://95.67.138.243,95.67.138.243,443,https,,,RU,Chapayevsk,https://95.67.138.243,Rostelecom
https://82.149.147.254,82.149.147.254,443,https,,,RU,Murmansk,https://82.149.147.254,PJSC MegaFon
https://195.210.168.126:4437,195.210.168.126,4437,https,,,RU,Moscow,https://195.210.168.126:4437,MTS PJSC
https://195.210.168.126:4437,195.210.168.126,4437,https,,,RU,Moscow,https://195.210.168.126:4437,MTS PJSC
https://93.92.223.42:5001,93.92.223.42,5001,https,,,RU,Novosibirsk,https://93.92.223.42:5001,Sibirskie Seti Ltd.
https://93.92.223.42:5001,93.92.223.42,5001,https,,,RU,Novosibirsk,https://93.92.223.42:5001,Sibirskie Seti Ltd.
https://95.72.62.54:5003,95.72.62.54,5003,https,404 Not Found,,RU,Orekhovo-Zuyevo,https://95.72.62.54:5003,Rostelecom
https://95.72.62.54:5003,95.72.62.54,5003,https,,,RU,Orekhovo-Zuyevo,https://95.72.62.54:5003,Rostelecom
178.205.178.222:548,178.205.178.222,548,afp,,,RU,Naberezhnyye Chelny,,Pjsc tattelecom
94.241.45.65:23,94.241.45.65,23,telnet,,,RU,Tver',,Rostelecom
https://109.126.239.91:8001,109.126.239.91,8001,https,,,RU,Petushki,https://109.126.239.91:8001,Rostelecom
https://109.126.239.91:8001,109.126.239.91,8001,https,,,RU,Petushki,https://109.126.239.91:8001,Rostelecom
178.141.64.209:137,178.141.64.209,137,netbios,,,RU,Kirov,,MTS PJSC
109.167.241.225:5353,109.167.241.225,5353,mdns,,,RU,Saint Petersburg,,JSC ER-Telecom Holding
https://195.210.168.126:5003,195.210.168.126,5003,https,404 Not Found,,RU,Moscow,https://195.210.168.126:5003,MTS PJSC
https://195.210.168.126:5003,195.210.168.126,5003,https,,,RU,Moscow,https://195.210.168.126:5003,MTS PJSC
https://188.32.204.27:5003,188.32.204.27,5003,https,404 Not Found,,RU,Podol'sk,https://188.32.204.27:5003,Rostelecom
https://188.32.204.27:5003,188.32.204.27,5003,https,,,RU,Podol'sk,https://188.32.204.27:5003,Rostelecom
31.181.82.86:23,31.181.82.86,23,telnet,,,RU,Kurganinsk,,Rostelecom
https://95.66.153.160:5003,95.66.153.160,5003,https,404 Not Found,,RU,Vladimir,https://95.66.153.160:5003,Limited Liability Company VLADINFO
https://95.66.153.160:5003,95.66.153.160,5003,https,,,RU,Vladimir,https://95.66.153.160:5003,Limited Liability Company VLADINFO
https://37.194.90.108:5003,37.194.90.108,5003,https,404 Not Found,,RU,Novosibirsk,https://37.194.90.108:5003,Novotelecom Ltd
https://37.194.90.108:5003,37.194.90.108,5003,https,,,RU,Novosibirsk,https://37.194.90.108:5003,Novotelecom Ltd
https://46.34.149.214:5003,46.34.149.214,5003,https,404 Not Found,,RU,Moscow,https://46.34.149.214:5003,OBIT Ltd.
https://82.149.139.165,82.149.139.165,443,https,,,RU,Murmansk,https://82.149.139.165,PJSC MegaFon
https://46.34.149.214:5003,46.34.149.214,5003,https,,,RU,Moscow,https://46.34.149.214:5003,OBIT Ltd.
https://109.61.199.171:5003,109.61.199.171,5003,https,404 Not Found,,RU,Orel,https://109.61.199.171:5003,Rostelecom
https://109.61.199.171:5003,109.61.199.171,5003,https,,,RU,Orel,https://109.61.199.171:5003,Rostelecom
188.75.214.241:548,188.75.214.241,548,afp,,,RU,Chita,,MTS PJSC
https://80.234.101.50,80.234.101.50,443,https,,,RU,Tolyatti,https://80.234.101.50,Rostelecom
https://80.234.101.50,80.234.101.50,443,https,,,RU,Tolyatti,https://80.234.101.50,Rostelecom
https://178.141.64.209,178.141.64.209,443,https,,,RU,Kirov,https://178.141.64.209,MTS PJSC
https://92.255.27.30:5003,92.255.27.30,5003,https,404 Not Found,,RU,Saint Petersburg,https://92.255.27.30:5003,JSC Severen-Telecom
https://92.255.27.30:5003,92.255.27.30,5003,https,,,RU,Saint Petersburg,https://92.255.27.30:5003,JSC Severen-Telecom
https://82.149.139.165,82.149.139.165,443,https,,,RU,Murmansk,https://82.149.139.165,PJSC MegaFon
https://95.67.213.66,95.67.213.66,443,https,,,RU,Samara,https://95.67.213.66,Rostelecom
217.175.41.209:548,217.175.41.209,548,afp,,,RU,Ivanovo,,INTERCOMTEL Limited Company
https://193.151.207.30:5003,193.151.207.30,5003,https,404 Not Found,,RU,Nefteyugansk,https://193.151.207.30:5003,Elektronnyj Yugansk Ltd
https://193.151.207.30:5003,193.151.207.30,5003,https,,,RU,Nefteyugansk,https://193.151.207.30:5003,Elektronnyj Yugansk Ltd
https://93.190.224.22:5003,93.190.224.22,5003,https,404 Not Found,,RU,Saint Petersburg,https://93.190.224.22:5003,Smart Telecom Limited
https://93.190.224.22:5003,93.190.224.22,5003,https,,,RU,Saint Petersburg,https://93.190.224.22:5003,Smart Telecom Limited
https://212.49.107.242,212.49.107.242,443,https,,,RU,Yekaterinburg,https://212.49.107.242,LLC KomTehCentr
https://82.149.134.221,82.149.134.221,443,https,,,RU,Murmansk,https://82.149.134.221,PJSC MegaFon
https://95.67.246.92,95.67.246.92,443,https,,,RU,Samara,https://95.67.246.92,Rostelecom
https://178.68.78.204:5001,178.68.78.204,5001,https,,,RU,Polyarnyye Zori,https://178.68.78.204:5001,Rostelecom
https://213.147.223.36:5001,213.147.223.36,5001,https,,,RU,Saratov,https://213.147.223.36:5001,MTS PJSC
https://213.147.223.36:5001,213.147.223.36,5001,https,,,RU,Saratov,https://213.147.223.36:5001,MTS PJSC
https://188.134.71.166:5003,188.134.71.166,5003,https,404 Not Found,,RU,Saint Petersburg,https://188.134.71.166:5003,JSC ER-Telecom Holding
https://188.134.71.166:5003,188.134.71.166,5003,https,,,RU,Saint Petersburg,https://188.134.71.166:5003,JSC ER-Telecom Holding
https://95.67.250.94:5001,95.67.250.94,5001,https,,,RU,Kinel'-Cherkassy,https://95.67.250.94:5001,Rostelecom
https://95.67.250.94:5001,95.67.250.94,5001,https,,,RU,Kinel'-Cherkassy,https://95.67.250.94:5001,Rostelecom
https://31.204.96.244:5001,31.204.96.244,5001,https,,,RU,Nizhniy Novgorod,https://31.204.96.244:5001,Rostelecom
https://31.204.96.244:5001,31.204.96.244,5001,https,,,RU,Nizhniy Novgorod,https://31.204.96.244:5001,Rostelecom
https://88.201.162.80:5001,88.201.162.80,5001,https,,,RU,Saint Petersburg,https://88.201.162.80:5001,SkyNet Ltd.
https://88.204.110.21:5001,88.204.110.21,5001,https,,,RU,Nizhnevartovsk,https://88.204.110.21:5001,
https://88.204.110.21:5001,88.204.110.21,5001,https,,,RU,Nizhnevartovsk,https://88.204.110.21:5001,
https://91.215.121.146:5001,91.215.121.146,5001,https,,,RU,Saint Petersburg,https://91.215.121.146:5001,Unet Communication LLC
https://91.215.121.146:5001,91.215.121.146,5001,https,,,RU,Saint Petersburg,https://91.215.121.146:5001,Unet Communication LLC
https://213.167.218.168:8001,213.167.218.168,8001,https,,,RU,Vladimir,https://213.167.218.168:8001,Rostelecom
https://185.82.196.2:5001,185.82.196.2,5001,https,,,RU,Krasnoyarsk,https://185.82.196.2:5001,"Maxima, LLC"
https://109.165.116.174:5001,109.165.116.174,5001,https,,,RU,Tambovka,https://109.165.116.174:5001,Rostelecom
https://109.165.116.174:5001,109.165.116.174,5001,https,,,RU,Tambovka,https://109.165.116.174:5001,Rostelecom
https://178.141.24.104:5001,178.141.24.104,5001,https,,,RU,Kirov,https://178.141.24.104:5001,MTS PJSC
https://185.82.196.2:8001,185.82.196.2,8001,https,,,RU,Krasnoyarsk,https://185.82.196.2:8001,"Maxima, LLC"
https://185.82.196.2:8001,185.82.196.2,8001,https,,,RU,Krasnoyarsk,https://185.82.196.2:8001,"Maxima, LLC"
https://109.68.184.34:8001,109.68.184.34,8001,https,,,RU,Moscow,https://109.68.184.34:8001,OOO Suntel
https://88.201.162.80:8001,88.201.162.80,8001,https,,,RU,Saint Petersburg,https://88.201.162.80:8001,SkyNet Ltd.
https://89.148.222.169:8001,89.148.222.169,8001,https,,,RU,Perm,https://89.148.222.169:8001,MTS PJSC
https://89.148.222.169:8001,89.148.222.169,8001,https,,,RU,Perm,https://89.148.222.169:8001,MTS PJSC
https://5.227.67.189:5003,5.227.67.189,5003,https,404 Not Found,,RU,Velikiy Novgorod,https://5.227.67.189:5003,MTS PJSC
https://5.227.67.189:5003,5.227.67.189,5003,https,,,RU,Velikiy Novgorod,https://5.227.67.189:5003,MTS PJSC
94.241.18.212:23,94.241.18.212,23,telnet,,,RU,Tver',,Rostelecom
https://92.100.158.37:8001,92.100.158.37,8001,https,,,RU,Bol'shaya,https://92.100.158.37:8001,Rostelecom
https://92.100.158.37:8001,92.100.158.37,8001,https,,,RU,Bol'shaya,https://92.100.158.37:8001,Rostelecom
https://188.233.84.166:5003,188.233.84.166,5003,https,404 Not Found,,RU,Volgograd,https://188.233.84.166:5003,JSC ER-Telecom Holding
https://188.233.84.166:5003,188.233.84.166,5003,https,,,RU,Volgograd,https://188.233.84.166:5003,JSC ER-Telecom Holding
https://89.148.232.5:8001,89.148.232.5,8001,https,,,RU,Perm,https://89.148.232.5:8001,MTS PJSC
https://89.148.232.5:8001,89.148.232.5,8001,https,,,RU,Perm,https://89.148.232.5:8001,MTS PJSC
https://88.201.162.80,88.201.162.80,443,https,,,RU,Saint Petersburg,https://88.201.162.80,SkyNet Ltd.
https://185.68.119.160,185.68.119.160,443,https,404 Not Found,,RU,Serpukhov,https://185.68.119.160,Rial Com JSC
https://185.68.119.160,185.68.119.160,443,https,,,RU,Serpukhov,https://185.68.119.160,Rial Com JSC
https://46.147.243.73,46.147.243.73,443,https,,,RU,Rostov-na-Donu,https://46.147.243.73,JSC ER-Telecom Holding
https://82.149.142.152,82.149.142.152,443,https,,,RU,Murmansk,https://82.149.142.152,PJSC MegaFon
https://82.149.142.152,82.149.142.152,443,https,,,RU,Murmansk,https://82.149.142.152,PJSC MegaFon
https://95.67.229.197,95.67.229.197,443,https,,,RU,Samara,https://95.67.229.197,Rostelecom
https://95.67.229.197,95.67.229.197,443,https,,,RU,Samara,https://95.67.229.197,Rostelecom
https://95.165.138.68:5001,95.165.138.68,5001,https,,,RU,Moscow,https://95.165.138.68:5001,PJSC Moscow city telephone network
https://109.169.255.60,109.169.255.60,443,https,,,RU,Tolyatti,https://109.169.255.60,Rostelecom
https://109.169.255.60,109.169.255.60,443,https,,,RU,Tolyatti,https://109.169.255.60,Rostelecom
https://91.215.121.146:8443,91.215.121.146,8443,https,,,RU,Saint Petersburg,https://91.215.121.146:8443,Unet Communication LLC
https://217.107.198.132:5003,217.107.198.132,5003,https,404 Not Found,,RU,Lipetsk,https://217.107.198.132:5003,Zelenaya Tochka Lipetsk LLC
https://31.173.28.128:5003,31.173.28.128,5003,https,404 Not Found,,RU,Ruza,https://31.173.28.128:5003,PJSC MegaFon
https://31.173.28.128:5003,31.173.28.128,5003,https,,,RU,Ruza,https://31.173.28.128:5003,PJSC MegaFon
https://82.149.135.227,82.149.135.227,443,https,,,RU,Stroiteley,https://82.149.135.227,PJSC MegaFon
https://82.149.135.227,82.149.135.227,443,https,,,RU,Stroiteley,https://82.149.135.227,PJSC MegaFon
https://109.173.114.216:5003,109.173.114.216,5003,https,404 Not Found,,RU,Podol'sk,https://109.173.114.216:5003,Rostelecom
https://109.173.114.216:5003,109.173.114.216,5003,https,,,RU,Podol'sk,https://109.173.114.216:5003,Rostelecom
https://80.76.229.66:54443,80.76.229.66,54443,https,,,RU,Moscow,https://80.76.229.66:54443,First Telecom Ltd
https://80.76.229.66:54443,80.76.229.66,54443,https,,,RU,Moscow,https://80.76.229.66:54443,First Telecom Ltd
